231;но;но;CCONJ;_;_;_;_;_;@vap1969m-words#@vap1969m#167.918#168.251
232;поэтому;поэтому;ADV;_;_;_;_;_;@vap1969m-words#@vap1969m#168.76#168.979
233;тут;тут;ADV;_;_;_;_;_;@vap1969m-words#@vap1969m#168.979#169.198
234;абы;абы;PART;_;_;_;_;_;@vap1969m-words#@vap1969m#169.198#169.417
235;какое;какой;DET;_;Case=Nom|Gender=Neut|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#169.417#169.636
236;не;не;PART;_;_;_;_;_;@vap1969m-words#@vap1969m#169.636#169.855
237;возьмешь;брать;VERB;_;Aspect=Perf|Mood=Ind|Number=Sing|Person=2|Tense=Fut|VerbForm=Fin|Voice=Act;_;_;_;@vap1969m-words#@vap1969m#169.855#170.074
238;/;/;PUNCT;_;_;_;_;_;@vap1969m-words#@vap1969m#170.074#170.293
239;но;но;CCONJ;_;_;_;_;_;@vap1969m-words#@vap1969m#170.293#170.512
240;так;так;ADV;_;_;_;_;_;@vap1969m-words#@vap1969m#170.512#170.731
241;но;но;CCONJ;_;_;_;_;_;@vap1969m-words#@vap1969m#170.731#170.95
242;это;это;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#170.95#171.169
243;было;быть;AUX;_;Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@vap1969m-words#@vap1969m#171.169#171.388
244;всегда;всегда;ADV;_;_;_;_;_;@vap1969m-words#@vap1969m#171.388#171.607
245;/;/;PUNCT;_;_;_;_;_;@vap1969m-words#@vap1969m#171.607#171.826
246;не;не;PART;_;_;_;_;_;@vap1969m-words#@vap1969m#171.826#172.045
247;то;то;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#172.045#172.264
248;что;что;SCONJ;_;_;_;_;_;@vap1969m-words#@vap1969m#172.264#172.483
249;вот;вот;PART;_;_;_;_;_;@vap1969m-words#@vap1969m#172.483#172.702
250;щас;сейчас;ADV;_;_;_;_;_;@vap1969m-words#@vap1969m#172.702#172.924
251;любЯт;любить;VERB;_;Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@vap1969m-words#@vap1969m#173.397#173.797
252;у;у;ADP;_;_;_;_;_;@vap1969m-words#@vap1969m#173.797#174.197
253;нас;мы;PRON;_;Case=Gen|Number=Plur|Person=1;_;_;_;@vap1969m-words#@vap1969m#174.197#174.597
254;так;так;ADV;_;_;_;_;_;@vap1969m-words#@vap1969m#174.597#174.997
255;говорить;говорить;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Act;_;_;_;@vap1969m-words#@vap1969m#174.997#175.397
256;вот;вот;PART;_;_;_;_;_;@vap1969m-words#@vap1969m#175.397#175.797
257;катастрофа;катастрофа;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#175.797#176.197
258;/;/;PUNCT;_;_;_;_;_;@vap1969m-words#@vap1969m#176.197#176.597
259;щас;сейчас;ADV;_;_;_;_;_;@vap1969m-words#@vap1969m#176.597#176.997
260;всЮ;все;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#176.997#177.397
261;рушитсЯ;рушитьсЯ;VERB;_;Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Mid;_;_;_;@vap1969m-words#@vap1969m#177.397#177.797
262;/;/;PUNCT;_;_;_;_;_;@vap1969m-words#@vap1969m#177.797#178.197
263;что-то;что-то;PRON;_;Case=Nom;_;_;_;@vap1969m-words#@vap1969m#178.197#178.597
264;такое;такой;DET;_;Case=Nom|Gender=Neut|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#178.597#178.997
265;происходит;происходить;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@vap1969m-words#@vap1969m#178.997#179.397
266;небывалое;небывалый;NOUN;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#179.397#179.797
267;/;/;PUNCT;_;_;_;_;_;@vap1969m-words#@vap1969m#179.797#180.197
268;нет;нет;INTJ;_;_;_;_;_;@vap1969m-words#@vap1969m#180.197#180.597
269;нет;нет;INTJ;_;_;_;_;_;@vap1969m-words#@vap1969m#180.597#181.005
270;нет;нет;INTJ;_;_;_;_;_;@vap1969m-words#@vap1969m#181.684#182.109
271;/;/;PUNCT;_;_;_;_;_;@vap1969m-words#@vap1969m#182.109#182.534
272;катастрофы;катастрофа;NOUN;_;Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#182.534#182.959
273;нет;нет;PRED;_;_;_;_;_;@vap1969m-words#@vap1969m#182.959#183.384
274;[нрзб];[нрзб];X;_;_;_;_;_;@vap1969m-words#@vap1969m#183.384#183.812
275;ну;ну;PART;_;_;_;_;_;@vap1969m-words#@vap1969m#185.789#186.122
276;вот;вот;PART;_;_;_;_;_;@vap1969m-words#@vap1969m#186.122#186.455
277;инфлЯциЯ;инфлЯциЯ;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#186.455#186.789
278;Я;Я;PRON;_;Case=Nom|Number=Sing|Person=1;_;_;_;@vap1969m-words#@vap1969m#186.789#187.113
279;бы;бы;PART;_;Mood=Sub;_;_;_;@vap1969m-words#@vap1969m#187.113#187.437
280;/;/;PUNCT;_;_;_;_;_;@vap1969m-words#@vap1969m#187.437#187.761
281;Я;Я;PRON;_;Case=Nom|Number=Sing|Person=1;_;_;_;@vap1969m-words#@vap1969m#187.761#188.085
282;бы;бы;PART;_;Mood=Sub;_;_;_;@vap1969m-words#@vap1969m#188.085#188.409
283;назвал;назвать;VERB;_;Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@vap1969m-words#@vap1969m#188.409#188.733
284;его;он;PRON;_;Case=Acc|Gender=Masc|Number=Sing|Person=3;_;_;_;@vap1969m-words#@vap1969m#188.733#189.057
285;/;/;PUNCT;_;_;_;_;_;@vap1969m-words#@vap1969m#189.057#189.381
286;именно;именно;ADV;_;_;_;_;_;@vap1969m-words#@vap1969m#189.381#189.705
287;так;так;ADV;_;_;_;_;_;@vap1969m-words#@vap1969m#189.705#190.029
288;/;/;PUNCT;_;_;_;_;_;@vap1969m-words#@vap1969m#190.029#190.353
289;инфлЯциЯ;инфлЯциЯ;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#190.353#190.677
290;/;/;PUNCT;_;_;_;_;_;@vap1969m-words#@vap1969m#190.677#191.001
291;слов;слово;NOUN;_;Animacy=Inan|Case=Gen|Gender=Neut|Number=Plur;_;_;_;@vap1969m-words#@vap1969m#191.001#191.325
292;/;/;PUNCT;_;_;_;_;_;@vap1969m-words#@vap1969m#191.325#191.649
293;а;a;INTJ;_;_;_;_;_;@vap1969m-words#@vap1969m#191.649#191.973
294;/;/;PUNCT;_;_;_;_;_;@vap1969m-words#@vap1969m#191.973#192.297
295;потому;потому;ADV;_;_;_;_;_;@vap1969m-words#@vap1969m#192.297#192.621
296;что;что;SCONJ;_;_;_;_;_;@vap1969m-words#@vap1969m#192.621#192.945
297;менЯетсЯ;менЯтьсЯ;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid;_;_;_;@vap1969m-words#@vap1969m#192.945#193.269
298;жизнь;жизнь;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#193.269#193.593
299;/;/;PUNCT;_;_;_;_;_;@vap1969m-words#@vap1969m#193.593#193.917
300;переоценка;переоценка;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#193.917#194.241
301;ценностей;ценность;NOUN;_;Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur;_;_;_;@vap1969m-words#@vap1969m#194.241#194.565
302;какаЯ-то;какой-то;DET;_;Case=Nom|Gender=Fem|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#194.565#194.889
303;происходит;происходить;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@vap1969m-words#@vap1969m#194.889#195.213
304;вот;вот;PART;_;_;_;_;_;@vap1969m-words#@vap1969m#195.213#195.549
305;может;мочь;ADV;_;_;_;_;_;@vap1969m-words#@vap1969m#195.801#196.169
306;быть;быть;ADV;_;_;_;_;_;@vap1969m-words#@vap1969m#196.169#196.537
307;сейчас;сейчас;ADV;_;_;_;_;_;@vap1969m-words#@vap1969m#196.537#196.905
308;менЯетсЯ;менЯтьсЯ;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid;_;_;_;@vap1969m-words#@vap1969m#196.905#197.273
309;чуть;чуть;ADV;_;Degree=Pos;_;_;_;@vap1969m-words#@vap1969m#197.273#197.641
310;быстрее;быстро;ADV;_;Degree=Cmp;_;_;_;@vap1969m-words#@vap1969m#197.641#198.009
311;чем;чем;SCONJ;_;_;_;_;_;@vap1969m-words#@vap1969m#198.009#198.377
312;раньше;рано;ADV;_;Degree=Cmp;_;_;_;@vap1969m-words#@vap1969m#198.377#198.745
313;вполне;вполне;ADV;_;_;_;_;_;@vap1969m-words#@vap1969m#198.745#199.113
314;возможно;возможно;PRED;_;_;_;_;_;@vap1969m-words#@vap1969m#199.113#199.485
315;вы;вы;PRON;_;Case=Nom|Number=Plur|Person=2;_;_;_;@vap1969m-words#@vap1969m#204.883#205.092
316;знаете;знать;VERB;_;Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@vap1969m-words#@vap1969m#205.092#205.301
317;/;/;PUNCT;_;_;_;_;_;@vap1969m-words#@vap1969m#205.301#205.51
318;тонкий;тонкий;ADJ;_;Case=Nom|Degree=Pos|Gender=Masc|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#205.51#205.719
319;вопрос;вопрос;NOUN;_;Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#205.719#205.928
320;/;/;PUNCT;_;_;_;_;_;@vap1969m-words#@vap1969m#205.928#206.137
321;аа;а;INTJ;_;_;_;_;_;@vap1969m-words#@vap1969m#206.137#206.346
322;/;/;PUNCT;_;_;_;_;_;@vap1969m-words#@vap1969m#206.346#206.555
323;Я;Я;PRON;_;Case=Nom|Number=Sing|Person=1;_;_;_;@vap1969m-words#@vap1969m#206.555#206.764
324;бы;бы;INTJ;_;Mood=Sub;_;_;_;@vap1969m-words#@vap1969m#206.764#206.973
325;так;так;ADV;_;_;_;_;_;@vap1969m-words#@vap1969m#206.973#207.182
326;сказал;сказать;VERB;_;Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@vap1969m-words#@vap1969m#207.182#207.391
327;/;/;PUNCT;_;_;_;_;_;@vap1969m-words#@vap1969m#207.391#207.6
328;мы;мы;PRON;_;Case=Nom|Number=Plur|Person=1;_;_;_;@vap1969m-words#@vap1969m#207.6#207.809
329;бы;бы;INTJ;_;Mood=Sub;_;_;_;@vap1969m-words#@vap1969m#207.809#208.018
330;этого;это;PRON;_;Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#208.018#208.227
331;не;не;PART;_;_;_;_;_;@vap1969m-words#@vap1969m#208.227#208.436
332;очень;очень;ADV;_;_;_;_;_;@vap1969m-words#@vap1969m#208.436#208.645
333;хотели;хотеть;VERB;_;Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@vap1969m-words#@vap1969m#208.645#208.854
334;/;/;PUNCT;_;_;_;_;_;@vap1969m-words#@vap1969m#208.854#209.063
335;#одновременно#;#одновременно#;X;_;_;_;_;_;@vap1969m-words#@vap1969m#209.063#209.274
336;да;да;INTJ;_;_;_;_;_;@vap1969m-words#@vap1969m#209.426#209.847
337;но;но;CCONJ;_;_;_;_;_;@vap1969m-words#@vap1969m#210.029#210.531
338;приходитсЯ;приходитьсЯ;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid;_;_;_;@vap1969m-words#@vap1969m#210.531#211.033
339;/;/;PUNCT;_;_;_;_;_;@vap1969m-words#@vap1969m#211.033#211.535
340;приходитсЯ;приходитьсЯ;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid;_;_;_;@vap1969m-words#@vap1969m#211.535#212.04
341;да;да;INTJ;_;_;_;_;_;@vap1969m-words#@vap1969m#212.504#212.75
342;в;в;ADP;_;_;_;_;_;@vap1969m-words#@vap1969m#212.805#213.185
343;лингвистике;лингвистика;NOUN;_;Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#213.185#213.565
344;к;к;ADV;_;_;_;_;_;@vap1969m-words#@vap1969m#213.565#213.945
345;сожалению;сожаление;NOUN;_;Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#213.945#214.325
346;вот;вот;PART;_;_;_;_;_;@vap1969m-words#@vap1969m#214.325#214.705
347;не;не;PART;_;_;_;_;_;@vap1969m-words#@vap1969m#214.705#215.085
348;удаетсЯ;удаватьсЯ;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid;_;_;_;@vap1969m-words#@vap1969m#215.085#215.468
349;были;быть;VERB;_;Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@vap1969m-words#@vap1969m#215.62#215.98
350;даже;даже;PART;_;_;_;_;_;@vap1969m-words#@vap1969m#215.98#216.34
351;теории;теориЯ;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur;_;_;_;@vap1969m-words#@vap1969m#216.34#216.7
352;целые;целый;ADJ;_;Case=Nom|Degree=Pos|Number=Plur;_;_;_;@vap1969m-words#@vap1969m#216.7#217.06
353;вс...;вс...;X;_;_;_;_;_;@vap1969m-words#@vap1969m#217.06#217.42
354;в;в;ADP;_;_;_;_;_;@vap1969m-words#@vap1969m#217.42#217.78
355;начале;начало;NOUN;_;Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#217.78#218.14
356;в;в;ADP;_;_;_;_;_;@vap1969m-words#@vap1969m#218.14#218.5
357;середине;середина;NOUN;_;Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#218.5#218.86
358;двадцатого;двадцатый;ADJ;_;Case=Gen|Degree=Pos|Gender=Masc|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#218.86#219.22
359;века;век;NOUN;_;Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#219.22#219.582
360;что;что;SCONJ;_;_;_;_;_;@vap1969m-words#@vap1969m#219.784#220.064
361;вот;вот;PART;_;_;_;_;_;@vap1969m-words#@vap1969m#220.064#220.344
362;лингвист;лингвист;NOUN;_;Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#220.344#220.624
363;он;он;PRON;_;Case=Nom|Gender=Masc|Number=Sing|Person=3;_;_;_;@vap1969m-words#@vap1969m#220.624#220.904
364;вообще;вообще;ADV;_;_;_;_;_;@vap1969m-words#@vap1969m#220.904#221.184
365;не;не;PART;_;_;_;_;_;@vap1969m-words#@vap1969m#221.184#221.464
366;должен;должен;ADJ;_;Degree=Pos|Gender=Masc|Number=Sing|Variant=Short;_;_;_;@vap1969m-words#@vap1969m#221.464#221.744
367;думать;думать;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Act;_;_;_;@vap1969m-words#@vap1969m#221.744#222.024
368;о;о;ADP;_;_;_;_;_;@vap1969m-words#@vap1969m#222.024#222.304
369;том;то;PRON;_;Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#222.304#222.584
370;что;что;SCONJ;_;_;_;_;_;@vap1969m-words#@vap1969m#222.584#222.864
371;слова;слово;NOUN;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Plur;_;_;_;@vap1969m-words#@vap1969m#222.864#223.144
372;значат;значить;VERB;_;Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@vap1969m-words#@vap1969m#223.144#223.43
373;он;он;PRON;_;Case=Nom|Gender=Masc|Number=Sing|Person=3;_;_;_;@vap1969m-words#@vap1969m#223.62#223.995
374;там;там;ADV;_;_;_;_;_;@vap1969m-words#@vap1969m#223.995#224.37
375;должен;должен;ADJ;_;Degree=Pos|Gender=Masc|Number=Sing|Variant=Short;_;_;_;@vap1969m-words#@vap1969m#224.37#224.745
376;/;/;PUNCT;_;_;_;_;_;@vap1969m-words#@vap1969m#224.745#225.12
377;изучать;изучать;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Act;_;_;_;@vap1969m-words#@vap1969m#225.12#225.495
378;как;как;ADV;_;_;_;_;_;@vap1969m-words#@vap1969m#225.495#225.87
379;они;они;PRON;_;Case=Nom|Number=Plur|Person=3;_;_;_;@vap1969m-words#@vap1969m#225.87#226.245
380;в;в;ADP;_;_;_;_;_;@vap1969m-words#@vap1969m#226.245#226.62
381;текстах;текст;NOUN;_;Animacy=Inan|Case=Loc|Gender=Masc|Number=Plur;_;_;_;@vap1969m-words#@vap1969m#226.62#226.995
382;употреблЯютсЯ;употреблЯть;VERB;_;Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid;_;_;_;@vap1969m-words#@vap1969m#226.995#227.379
383;вот;вот;PART;_;_;_;_;_;@vap1969m-words#@vap1969m#227.671#228.076
384;так;так;ADV;_;_;_;_;_;@vap1969m-words#@vap1969m#228.076#228.481
385;с;с;ADP;_;_;_;_;_;@vap1969m-words#@vap1969m#228.481#228.886
386;линейкой;линейка;NOUN;_;Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#228.886#229.291
387;карандашом;карандаш;NOUN;_;Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#229.291#229.696
388;но;но;CCONJ;_;_;_;_;_;@vap1969m-words#@vap1969m#229.743#229.943
389;не;не;PART;_;_;_;_;_;@vap1969m-words#@vap1969m#229.943#230.143
390;не;не;PART;_;_;_;_;_;@vap1969m-words#@vap1969m#230.143#230.343
391;получаетсЯ;получатьсЯ;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid;_;_;_;@vap1969m-words#@vap1969m#230.343#230.543
392;не;не;PART;_;_;_;_;_;@vap1969m-words#@vap1969m#230.543#230.743
393;получаетсЯ;получатьсЯ;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid;_;_;_;@vap1969m-words#@vap1969m#230.743#230.943
394;не;не;PART;_;_;_;_;_;@vap1969m-words#@vap1969m#231.088#231.588
395;получаетсЯ;получатьсЯ;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid;_;_;_;@vap1969m-words#@vap1969m#231.588#232.088
396;#вздыхает#;#вздыхает#;X;_;_;_;_;_;@vap1969m-words#@vap1969m#234.238#234.518
397;[нрзб];[нрзб];X;_;_;_;_;_;@vap1969m-words#@vap1969m#234.518#234.798
398;не...;не;PART;_;_;_;_;_;@vap1969m-words#@vap1969m#234.798#235.078
399;к;к;ADV;_;_;_;_;_;@vap1969m-words#@vap1969m#235.078#235.358
400;сож...;сожаление;ADV;_;_;_;_;_;@vap1969m-words#@vap1969m#235.358#235.638
401;ну;ну;PART;_;_;_;_;_;@vap1969m-words#@vap1969m#235.638#235.918
402;/;/;PUNCT;_;_;_;_;_;@vap1969m-words#@vap1969m#235.918#236.198
403;оно;оно;PRON;_;Case=Nom|Gender=Neut|Number=Sing|Person=3;_;_;_;@vap1969m-words#@vap1969m#236.198#236.478
404;есть;быть;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@vap1969m-words#@vap1969m#236.478#236.758
405;но;но;CCONJ;_;_;_;_;_;@vap1969m-words#@vap1969m#236.758#237.038
406;оно;оно;PRON;_;Case=Nom|Gender=Neut|Number=Sing|Person=3;_;_;_;@vap1969m-words#@vap1969m#237.038#237.318
407;свЯзано;свЯзать;VERB;_;Aspect=Perf|Gender=Neut|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass;_;_;_;@vap1969m-words#@vap1969m#237.318#237.598
408;со;с;ADP;_;_;_;_;_;@vap1969m-words#@vap1969m#237.598#237.878
409;знанием;знание;NOUN;_;Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#237.878#238.158
410;жизни;жизнь;NOUN;_;Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#238.158#238.441
411;потому;потому;ADV;_;_;_;_;_;@vap1969m-words#@vap1969m#238.804#239.038
412;что;что;SCONJ;_;_;_;_;_;@vap1969m-words#@vap1969m#239.038#239.272
413;к;к;ADV;_;_;_;_;_;@vap1969m-words#@vap1969m#239.272#239.506
414;сожалению;сожаление;NOUN;_;Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#239.506#239.74
415;лингвист;лингвист;NOUN;_;Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#239.74#239.974
416;должен;должен;PRED;_;_;_;_;_;@vap1969m-words#@vap1969m#239.974#240.208
417;знать;знать;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Act;_;_;_;@vap1969m-words#@vap1969m#240.208#240.442
418;как;как;SCONJ;_;_;_;_;_;@vap1969m-words#@vap1969m#240.442#240.676
419;устроена;устроить;VERB;_;Aspect=Perf|Gender=Fem|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass;_;_;_;@vap1969m-words#@vap1969m#240.676#240.91
420;жизнь;жизнь;NOUN;_;Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#240.91#241.144
421;/;/;PUNCT;_;_;_;_;_;@vap1969m-words#@vap1969m#241.144#241.378
422;но;но;CCONJ;_;_;_;_;_;@vap1969m-words#@vap1969m#241.378#241.612
423;если;если;SCONJ;_;_;_;_;_;@vap1969m-words#@vap1969m#241.612#241.846
424;чуть;чуть;ADV;_;Degree=Pos;_;_;_;@vap1969m-words#@vap1969m#241.846#242.08
425;в;в;ADP;_;_;_;_;_;@vap1969m-words#@vap1969m#242.08#242.314
426;более;более;ADV;_;Degree=Cmp;_;_;_;@vap1969m-words#@vap1969m#242.314#242.548
427;таком;такой;DET;_;Case=Loc|Gender=Masc|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#242.548#242.793
428;в;в;ADP;_;_;_;_;_;@vap1969m-words#@vap1969m#243.274#243.611
429;таких;такой;DET;_;Case=Loc|Number=Plur;_;_;_;@vap1969m-words#@vap1969m#243.611#243.948
430;интеллигентных;интеллигентный;ADJ;_;Case=Loc|Degree=Pos|Number=Plur;_;_;_;@vap1969m-words#@vap1969m#243.948#244.285
431;терминах;термин;NOUN;_;Animacy=Inan|Case=Loc|Gender=Masc|Number=Plur;_;_;_;@vap1969m-words#@vap1969m#244.285#244.622
432;/;/;PUNCT;_;_;_;_;_;@vap1969m-words#@vap1969m#244.622#244.959
433;должен;должен;PRED;_;_;_;_;_;@vap1969m-words#@vap1969m#244.959#245.296
434;знать;знать;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Act;_;_;_;@vap1969m-words#@vap1969m#245.296#245.633
435;культуру;культура;NOUN;_;Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#245.633#245.97
436;/;/;PUNCT;_;_;_;_;_;@vap1969m-words#@vap1969m#245.97#246.307
437;Язык;Язык;NOUN;_;Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#246.307#246.644
438;свЯзан;свЯзать;VERB;_;Aspect=Perf|Gender=Masc|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass;_;_;_;@vap1969m-words#@vap1969m#246.644#246.981
439;с;с;ADP;_;_;_;_;_;@vap1969m-words#@vap1969m#246.981#247.318
440;культурой;культура;NOUN;_;Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#247.318#247.661
441;вот;вот;PART;_;_;_;_;_;@vap1969m-words#@vap1969m#247.661#247.952
442;/;/;PUNCT;_;_;_;_;_;@vap1969m-words#@vap1969m#247.952#248.243
443;от;от;ADP;_;_;_;_;_;@vap1969m-words#@vap1969m#248.243#248.534
444;этого;это;PRON;_;Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#248.534#248.825
445;никуда;никуда;ADV;_;_;_;_;_;@vap1969m-words#@vap1969m#248.825#249.116
446;не;не;PART;_;_;_;_;_;@vap1969m-words#@vap1969m#249.116#249.407
447;денешьсЯ;детьсЯ;VERB;_;Aspect=Perf|Mood=Ind|Number=Sing|Person=2|Tense=Fut|VerbForm=Fin|Voice=Mid;_;_;_;@vap1969m-words#@vap1969m#249.407#249.698
448;/;/;PUNCT;_;_;_;_;_;@vap1969m-words#@vap1969m#249.698#249.989
449;вот;вот;PART;_;_;_;_;_;@vap1969m-words#@vap1969m#249.989#250.28
450;был;быть;AUX;_;Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@vap1969m-words#@vap1969m#250.28#250.571
451;такой;такой;DET;_;Case=Nom|Gender=Masc|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#250.571#250.862
452;/;/;PUNCT;_;_;_;_;_;@vap1969m-words#@vap1969m#250.862#251.153
453;замечательный;замечательный;ADJ;_;Case=Nom|Degree=Pos|Gender=Masc|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#251.153#251.444
454;лингвист;лингвист;NOUN;_;Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#251.444#251.735
455;в;в;ADP;_;_;_;_;_;@vap1969m-words#@vap1969m#251.735#252.026
456;начале;начало;NOUN;_;Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#252.026#252.317
457;двадцатого;двадцатый;ADJ;_;Case=Gen|Degree=Pos|Gender=Masc|Number=Sing;_;_;_;@vap1969m-words#@vap1969m#252.317#252.608
